CaseOrder,Population,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Port_modem_Yes,Tablet_Yes,Phone_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,PaperlessBilling_Yes,Contract_One_Year,Contract_Two_Year,InternetService_Fiber_Optic,InternetService_None,PaymentMethod_CC,PaymentMethod_ECheck,PaymentMethod_MCheck
4264,48351,6.941126,12,0,0,9.658761,187.6422,1324.009256,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0
4265,619,10.32279,11,1,0,10.40415,127.5067,1277.028074,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0
4266,770,11.09997,15,1,1,13.92306,159.9476,1704.12272,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4267,1749,8.540979,13,3,0,3.381603,172.4441,671.4099396,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4268,214,8.903042,10,2,1,7.218929,217.4725,1144.50246,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0
4269,53364,5.905359,10,0,3,7.244015,139.9861,1000.235232,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
4270,21314,11.15366,8,1,0,4.072959,240.1149,1084.469104,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
4271,1292,10.73681,14,0,2,15.98922,182.4653,1770.233657,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
4272,22380,5.200129,11,1,1,2.337769,207.6094,763.7190374,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4273,931,9.541203,10,0,0,28.31929,222.6281,3365.186813,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0
4274,21394,11.89332,8,0,0,7.816831,182.4433,1479.383716,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4275,3867,14.0419,5,1,2,16.74543,219.9902,1893.24474,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
4276,748,6.441951,11,2,0,5.321365,157.4698,502.9172945,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4277,11461,7.073792,13,1,0,5.493065,242.6143,1178.136437,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0
4278,437,16.13377,8,0,1,3.606976,212.6415,1330.057877,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1
4279,63659,11.58123,16,0,0,24.09793,142.4855,2427.967505,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0
4280,642,11.28659,14,2,0,11.32392,137.4872,922.3842497,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4281,2683,10.43043,10,0,0,8.06514,144.9607,866.9483546,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
4282,9262,12.87327,11,1,0,3.30098,114.9658,594.5452132,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
4283,284,12.20018,10,0,1,9.468306,124.9607,1351.920539,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4284,1652,8.987011,15,0,2,1.52349,174.9882,1031.356925,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0
4285,32,12.09389,10,1,0,10.15451,149.9845,1224.72764,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0
4286,182,10.01688,9,2,0,6.418936,265.147,1103.319343,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1
4287,7514,15.59664,13,2,1,8.052952,182.4538,910.2691862,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
4288,1581,13.00941,10,0,1,9.688409,182.49,1331.662313,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0
4289,1541,3.363527,15,2,2,22.05456,175.0062,2701.761153,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
4290,814,8.923032,10,3,2,4.164919,159.9349,577.4706172,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0
4291,16894,9.531096,20,3,1,7.518447,220.1185,1059.388627,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1
4292,20631,14.8479,14,0,1,6.602711,200.1185,1569.491526,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0
4293,324,12.22761,13,0,0,19.56071,242.6106,2715.021658,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
4294,3368,13.72064,14,0,2,5.458881,142.5007,1238.891522,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
4295,13229,6.518242,15,1,1,18.601,235.1884,2291.446991,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
4296,36923,10.61869,8,0,0,19.48354,137.4392,1943.635982,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4297,5449,15.97282,15,5,1,9.274687,169.9378,1170.725967,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
4298,3667,9.098168,17,0,2,8.172776,184.9853,1275.385401,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0
4299,1565,9.427912,11,1,0,14.55246,119.9897,1439.519609,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
4300,1680,7.228077,15,1,1,9.517804,164.9889,1104.302871,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
4301,12,18.25245,12,0,2,1.649887,137.5165,490.5057336,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0
4302,2350,7.839192,12,2,2,25.46342,182.4608,2585.068343,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0
4303,39523,11.62614,12,0,2,12.69881,174.9755,1469.854845,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0
4304,2336,12.9076,12,2,0,2.865504,187.6094,1123.372604,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4305,32029,6.001994,16,0,1,4.661936,127.4421,946.0176525,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4306,12920,13.3429,18,0,1,20.10599,187.6094,2595.464531,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4307,261,7.337524,13,1,0,7.633263,152.4555,1357.166073,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
4308,27345,13.0675,10,0,0,19.9534,127.4586,2098.351216,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
4309,17536,15.54324,12,2,0,2.141515,277.6513,1094.028517,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1
4310,56642,10.5871,17,0,1,7.294292,134.9801,983.0214047,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
4311,5835,9.805529,12,1,0,14.69884,137.4698,1705.410653,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4312,8761,8.289713,16,0,0,3.260154,255.1555,887.9936218,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
4313,2830,3.503782,12,2,0,15.05177,149.9778,1281.098493,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
4314,30609,9.85717,18,1,0,9.564915,257.6513,1984.206498,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0
4315,1770,11.46299,15,1,0,3.23817,147.4713,443.3624779,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
4316,3150,7.716619,9,0,0,1.865935,159.965,514.9287886,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1
4317,978,10.64343,9,2,0,15.10612,107.4958,2006.056116,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
4318,308,7.930553,9,3,0,11.12611,147.4738,978.1726612,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
4319,764,7.343718,11,0,0,14.40375,235.1417,2394.464952,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4320,695,12.81224,10,0,1,9.121337,112.4551,770.7911152,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4321,13762,6.924097,9,1,0,1.11588,232.652,891.6297776,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0
4322,27842,8.128263,13,1,0,5.126165,127.4887,703.0576657,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
4323,8979,9.487624,17,1,0,13.61148,199.9902,2072.299479,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
4324,4634,6.807785,13,0,1,21.72968,127.5112,2087.790899,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
4325,16182,11.2053,16,0,0,7.283667,230.1051,1064.970201,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
4326,670,11.63333,14,1,0,5.560793,162.4608,1246.154559,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
4327,35523,12.24838,6,1,1,6.246694,79.97886,638.1637463,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
4328,10790,13.17201,11,0,1,5.682535,207.4974,942.7449518,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0
4329,10489,9.491469,9,1,2,4.51753,252.6378,1187.095148,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
4330,1246,11.84641,16,2,0,4.723073,159.965,660.1932315,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0
4331,24475,9.883011,15,3,0,3.656765,184.9785,780.9545758,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
4332,4420,10.94774,14,2,1,1.946824,210.127,654.0700617,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
4333,38028,4.336065,12,3,0,5.111561,160.0122,678.2091311,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0
4334,34624,10.63877,13,0,0,12.70316,149.9621,1337.6353,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4335,611,6.931743,11,2,0,1.347728,139.965,767.0616095,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4336,746,7.194187,16,0,0,13.19063,162.4833,2119.656047,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
4337,2074,7.284511,19,2,0,21.42226,139.9875,2520.720283,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0
4338,14279,4.999319,13,0,0,6.186286,150.007,1165.027263,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0
4339,30305,12.62228,11,2,0,3.922369,129.995,564.188439,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1
4340,517,6.33742,11,0,1,13.21733,230.1051,1599.616413,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
4341,13568,11.75929,17,0,2,9.938448,149.9621,1390.888939,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4342,1204,10.2902,11,1,0,12.12501,139.9816,1419.040968,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
4343,2838,16.22846,11,1,3,15.10828,200.1652,1740.076162,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0
4344,48833,8.907996,6,0,1,11.19005,117.4835,1380.517356,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
4345,4641,10.16254,10,0,0,12.18592,127.4601,1638.620437,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
4346,7972,10.97789,7,1,0,17.95225,139.965,2190.039608,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4347,98,11.69889,10,1,1,19.78766,164.9785,2396.551383,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0
4348,4049,11.52769,10,1,0,11.20643,159.9642,1452.316701,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
4349,10434,11.95007,14,0,0,2.582668,164.9715,866.3476333,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
4350,90675,10.70593,14,1,3,8.152935,124.9781,722.8531617,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4351,14305,6.895659,10,0,1,5.402848,215.1591,1445.492967,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
4352,0,10.49746,12,1,0,7.969762,232.624,1848.363566,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
4353,2845,12.00248,11,0,2,6.106821,107.4958,1149.045043,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0
4354,3709,12.38772,14,1,0,6.463724,157.4836,742.5950937,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
4355,42,10.98759,10,2,0,8.285158,277.6513,1824.879678,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0
4356,553,12.53943,12,2,0,17.7076,222.65,2217.378277,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
4357,2138,12.33405,19,2,1,31.81602,129.9763,2977.360531,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1
4358,1988,12.75802,18,3,0,23.55037,127.482,2097.12893,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
4359,35157,12.50019,13,1,1,22.30566,182.4538,2313.442726,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
4360,5036,8.52773,6,0,0,9.975367,172.4705,1476.916161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4361,4976,11.95077,11,2,0,1.358678,230.1051,861.1555834,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
4362,569,8.580878,12,0,0,2.222289,184.9853,497.5901263,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
4363,925,13.47619,11,0,0,7.028485,194.9744,896.0733804,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
4364,2238,11.33201,9,0,1,19.04207,267.6647,2183.450856,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0
4365,124,9.823607,14,0,2,7.848542,265.147,1478.745798,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0
4366,217,10.93373,16,1,0,7.539374,187.4673,1531.68836,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
4367,0,5.221072,9,2,0,11.07238,164.9853,1837.391501,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0
4368,57,7.462184,10,1,0,11.86797,242.6143,1597.444059,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
4369,265,10.5045,12,1,0,7.649477,194.9699,956.2196954,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1
4370,20759,15.8889,11,1,0,16.60351,230.1051,1981.140361,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0
4371,39786,9.241986,10,0,0,4.030411,159.9476,1097.688317,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
4372,3535,9.044187,13,1,0,14.34892,255.1555,1874.421389,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
4373,15059,6.006855,8,0,0,19.30476,215.1591,2668.981332,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
4374,615,8.18622,10,0,0,8.584144,112.4844,1077.237101,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
4375,15129,11.14727,13,3,1,1.849221,152.4907,778.5344798,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0
4376,62491,6.387828,12,0,0,9.51775,200.1323,1892.444874,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0
4377,16785,11.92715,13,1,0,6.708628,197.4702,1390.143881,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1
4378,2181,7.401076,11,1,0,10.28653,267.6647,1560.396967,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1
4379,14632,11.90071,11,1,0,11.32663,127.4887,1308.744827,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0
4380,1589,10.11537,4,2,2,6.574699,149.9845,877.990892,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0
4381,4295,13.49933,5,1,0,1.126364,200.1185,1015.130356,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
4382,786,8.962113,12,1,1,6.91807,147.4783,837.0503656,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
4383,1837,10.16935,13,0,0,18.32428,157.4836,1747.20978,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
4384,90,9.292863,14,0,3,22.98475,207.6094,2350.571509,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4385,10552,9.760091,13,1,0,6.31339,187.4673,1324.19186,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
4386,10232,13.79652,16,0,0,10.03914,124.9935,896.0387666,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0
4387,15142,11.65151,13,0,0,17.77264,139.965,2229.782748,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
4388,39376,7.364702,11,1,0,21.50913,207.4811,2422.231415,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0
4389,13720,13.54602,12,3,0,20.88324,105.011,2027.833188,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
4390,529,12.30736,10,1,1,15.95966,167.4847,2158.69019,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1
4391,5684,4.63584,11,3,0,1.925345,194.9663,1183.751805,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
4392,4242,9.819494,19,2,0,5.698156,235.1591,1325.472004,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0
4393,497,9.896211,7,0,1,4.225661,192.4885,693.5913883,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0
4394,39,10.51982,11,2,1,21.19498,235.1591,2458.677481,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
4395,843,14.08044,8,2,0,23.04458,159.9512,2218.850381,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4396,5912,10.76198,11,0,0,9.900853,222.6281,1880.847695,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4397,40336,6.990118,11,2,0,1.15025,164.9715,830.9443469,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
4398,1132,16.36612,11,1,1,3.794103,92.5018,346.0280123,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1
4399,21767,10.0487,16,0,0,7.579193,182.4433,1275.031579,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
4400,3161,10.88222,15,0,0,10.44433,147.4738,1164.755978,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
4401,285,10.32391,16,0,0,10.35635,159.9512,1114.676099,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4402,1153,10.94525,12,2,0,4.908846,134.9509,482.2768453,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
4403,94,7.041544,12,0,0,2.637164,179.9476,581.3197743,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
4404,35142,7.749421,14,1,0,8.547698,179.9794,1066.677081,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0
4405,0,9.519197,8,1,0,7.465071,222.6326,1559.606858,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
4406,176,9.022046,13,0,0,2.681114,207.4811,755.4687511,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0
4407,22548,4.929908,11,0,0,2.780152,124.9781,311.8065152,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
4408,81,5.924693,13,0,0,6.979961,159.9512,866.4850145,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
4409,370,10.34662,11,0,0,5.436971,179.9476,869.9774936,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4410,443,10.67552,9,3,0,8.671709,152.4884,1086.818163,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1
4411,73671,6.212122,14,0,1,13.84934,169.9447,1456.422162,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4412,86,11.59418,14,2,0,4.055418,149.9928,1002.424825,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
4413,8800,3.468567,14,0,0,13.00557,94.97283,1618.779462,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
4414,736,12.20313,11,0,0,6.92143,157.4698,820.9054953,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
4415,478,14.07349,8,2,0,8.324816,92.5018,809.618878,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
4416,780,10.78526,13,2,2,3.985217,149.9915,583.5711218,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1
4417,622,7.725473,9,0,1,16.27572,187.5139,2141.951697,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
4418,14802,7.484153,11,0,1,21.52164,159.9349,2150.01852,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0
4419,18,10.57671,8,1,1,7.332162,139.9979,1207.587701,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0
4420,25339,7.338118,14,0,0,3.318059,152.4884,625.201163,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0
4421,2387,10.47477,16,0,1,3.059231,117.4392,955.1927172,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
4422,10119,4.916377,10,1,0,15.1242,255.1555,2057.979176,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0
4423,940,9.705754,11,1,1,9.49754,177.6508,1432.135681,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0
4424,191,11.90177,11,2,0,15.22417,172.5034,1570.995815,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0
4425,244,10.69562,13,0,1,1.970645,139.9349,856.222981,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
4426,15184,8.39883,6,0,0,1.78963,119.9568,816.0468833,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
4427,20,7.990121,11,1,0,7.007574,179.9476,941.4829653,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
4428,4637,0.3550483,10,2,0,7.457111,220.1323,1109.681229,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
4429,3612,15.4471,16,4,0,12.44495,235.1591,1747.993101,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
4430,16974,5.919886,11,2,0,5.147213,154.9618,1394.025763,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
4431,38016,9.20065,12,1,0,2.382538,187.6422,788.1036301,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
4432,2596,15.36682,15,0,0,8.454096,107.482,1383.139451,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
4433,30478,17.50097,12,0,0,2.176948,130.0064,681.4206312,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0
4434,516,11.02093,14,0,0,12.36516,169.9447,1208.822377,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4435,82,7.491292,11,1,0,4.023413,184.9496,1225.408596,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
4436,3519,6.693519,15,0,0,1.709971,172.4441,479.5519429,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
4437,142,8.095364,8,0,0,8.209844,164.9853,1635.02715,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
4438,10314,9.489342,7,1,1,3.713732,194.9744,827.2524803,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
4439,830,8.186941,19,1,1,10.42522,172.4705,1619.969692,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4440,197,8.865023,8,1,0,4.849803,182.4833,679.3728327,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
4441,17486,11.78952,13,1,2,14.47965,192.4404,1617.050793,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
4442,2144,12.58628,7,0,1,1.081032,230.1344,924.0234298,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
4443,1604,9.291642,12,1,0,21.36386,115.0021,1999.438675,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
4444,81,9.078331,17,0,0,12.45303,137.4684,1313.657019,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
4445,17356,8.688645,9,4,0,9.05217,167.4564,1042.770459,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
4446,13991,10.05346,16,1,0,1.210715,159.965,347.446058,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0
4447,5402,7.024459,15,1,0,2.509742,162.4653,1135.537453,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
4448,689,9.149023,8,0,0,1.193519,222.65,863.525358,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1
4449,7519,8.927502,10,0,0,6.736871,222.6281,1746.862212,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
4450,31178,13.74408,6,2,0,3.033312,162.4689,618.6284163,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0
4451,650,8.931718,9,2,0,5.891019,152.4742,1294.614623,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4452,17107,12.17482,16,1,1,5.452285,147.4564,1153.463764,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
4453,69589,12.12404,12,0,0,8.342325,114.9509,1377.652033,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
4454,2,9.448073,12,1,0,19.22796,114.9509,2267.103404,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4455,599,6.665106,15,3,1,6.203352,175.0211,1019.803014,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0
4456,1585,7.739914,12,0,0,8.867984,197.4876,1089.367201,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0
4457,1083,10.71589,14,1,0,9.131577,117.4392,1458.027932,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4458,1641,8.313798,13,3,0,23.78115,124.9643,2025.167432,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
4459,1704,5.486343,14,0,0,3.575214,225.1457,1616.617211,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
4460,226,10.51064,13,1,1,16.77025,147.4564,2045.813243,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
4461,589,10.09739,14,1,0,2.546083,124.9607,886.9184762,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4462,18043,9.437862,10,3,0,2.477662,232.652,860.9528478,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
4463,4455,13.04395,8,1,1,1.871066,215.1591,1360.486206,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1
4464,48099,15.08815,15,0,0,6.403708,225.1457,1649.105838,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0
4465,447,6.115071,16,0,0,10.4983,154.9919,1691.271964,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1
4466,16371,5.229478,13,1,0,15.85774,149.989,1756.414097,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4467,42650,6.77211,11,1,2,9.894265,214.9525,1338.619611,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
4468,21462,7.383215,14,1,2,2.426747,222.6326,1385.269228,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4469,5849,6.418039,14,1,0,9.790274,137.4392,1027.652777,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4470,1992,12.58951,10,1,0,4.419844,149.9621,927.4696678,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4471,687,6.808472,16,3,1,8.26392,152.4742,1514.229261,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
4472,2123,12.25073,8,1,0,8.157412,149.9915,909.7634001,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0
4473,889,8.167479,8,0,3,11.42705,184.967,1209.083545,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1
4474,135,9.874838,15,0,0,6.681836,142.4855,1019.877653,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0
4475,13719,9.303316,9,1,0,2.589118,197.484,1351.962079,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
4476,20676,8.334039,11,0,0,8.902965,159.9476,1347.567075,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
4477,30035,12.17483,9,1,0,5.892496,124.9781,716.9177978,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4478,2474,12.30949,9,1,1,2.577535,139.9568,552.480335,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
4479,33014,6.421434,12,1,0,2.820837,182.4538,664.5638593,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
4480,15,3.267635,11,1,0,2.005733,275.1336,960.0935745,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
4481,296,13.15165,16,2,0,11.30633,149.9621,1199.678982,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4482,4075,11.16634,15,1,0,5.364815,152.4907,786.0813559,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0
4483,25903,5.627745,15,0,1,11.17891,92.45514,1213.57856,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
